:START_ID(Transaction),:END_ID(Company),:TYPE
25293,PWX,FOR_COMPANY
25294,PWX,FOR_COMPANY
25295,PWX,FOR_COMPANY
25296,PWX,FOR_COMPANY
25297,PWX,FOR_COMPANY
25298,NTHWQ,FOR_COMPANY
25299,NTHWQ,FOR_COMPANY
25300,TRMB,FOR_COMPANY
25301,FPRX,FOR_COMPANY
25302,SSFN.OB,FOR_COMPANY
25303,RYFL,FOR_COMPANY
25304,BEN,FOR_COMPANY
25305,VPRT,FOR_COMPANY
25306,BL,FOR_COMPANY
25307,BL,FOR_COMPANY
25308,NJR,FOR_COMPANY
25309,TYBR,FOR_COMPANY
25310,STLD,FOR_COMPANY
25311,MBP,FOR_COMPANY
25312,MRCY,FOR_COMPANY
25313,MRCY,FOR_COMPANY
25314,ERIE,FOR_COMPANY
25315,MKTY,FOR_COMPANY
25316,CTBI,FOR_COMPANY
25317,FHCO,FOR_COMPANY
25318,EDGE,FOR_COMPANY
25319,ZLTQ,FOR_COMPANY
25320,ADM,FOR_COMPANY
25321,FNC,FOR_COMPANY
25322,GROW,FOR_COMPANY
25323,RGA,FOR_COMPANY
25324,NBHC,FOR_COMPANY
25325,NBHC,FOR_COMPANY
25326,FFNW,FOR_COMPANY
25327,CART,FOR_COMPANY
25328,NMFC,FOR_COMPANY
25329,DMRC,FOR_COMPANY
25330,RGCO,FOR_COMPANY
25331,MA,FOR_COMPANY
25332,MA,FOR_COMPANY
25333,MA,FOR_COMPANY
25334,MA,FOR_COMPANY
25335,RGCO,FOR_COMPANY
25336,MPLX,FOR_COMPANY
25337,CFR,FOR_COMPANY
25338,SYI,FOR_COMPANY
25339,MPLX,FOR_COMPANY
25340,BRN,FOR_COMPANY
25341,CHH,FOR_COMPANY
25342,CHMG,FOR_COMPANY
25343,OSBC,FOR_COMPANY
25344,TDG,FOR_COMPANY
25345,TDG,FOR_COMPANY
25346,TDG,FOR_COMPANY
25347,TDG,FOR_COMPANY
25348,STGS,FOR_COMPANY
25349,MFS,FOR_COMPANY
25350,NKE,FOR_COMPANY
25351,NKE,FOR_COMPANY
25352,NUVA,FOR_COMPANY
25353,NUVA,FOR_COMPANY
25354,ELLI,FOR_COMPANY
25355,NUVA,FOR_COMPANY
25356,RUSHA,FOR_COMPANY
25357,ICFI,FOR_COMPANY
25358,EVER,FOR_COMPANY
25359,MYOK,FOR_COMPANY
25360,LLNW,FOR_COMPANY
25361,MPAQA,FOR_COMPANY
25362,LLNW,FOR_COMPANY
25363,SBC,FOR_COMPANY
25364,AVY,FOR_COMPANY
25365,SYMC,FOR_COMPANY
25366,AEHR,FOR_COMPANY
25367,CBFV,FOR_COMPANY
25368,CBFV,FOR_COMPANY
25369,CENT,FOR_COMPANY
25370,CENT,FOR_COMPANY
25371,CENT,FOR_COMPANY
25372,ZEN,FOR_COMPANY
25373,EMMS,FOR_COMPANY
25374,EMMS,FOR_COMPANY
25375,EMMS,FOR_COMPANY
25376,SBC,FOR_COMPANY
25377,LLNW,FOR_COMPANY
25378,INFO,FOR_COMPANY
25379,ORBC,FOR_COMPANY
25380,WBA,FOR_COMPANY
25381,PNFP,FOR_COMPANY
25382,SGP,FOR_COMPANY
25383,SGP,FOR_COMPANY
25384,SGP,FOR_COMPANY
25385,SGP,FOR_COMPANY
25386,PMTC,FOR_COMPANY
25387,TEN,FOR_COMPANY
25388,ADSK,FOR_COMPANY
25389,UBA,FOR_COMPANY
25390,PTHN,FOR_COMPANY
25391,MLVF,FOR_COMPANY
25392,AWR,FOR_COMPANY
25393,PTHN,FOR_COMPANY
25394,AWR,FOR_COMPANY
25395,DNKN,FOR_COMPANY
25396,PNC,FOR_COMPANY
25397,PNC,FOR_COMPANY
25398,MLVF,FOR_COMPANY
25399,CBSH,FOR_COMPANY
25400,CBSH,FOR_COMPANY
25401,CBSH,FOR_COMPANY
25402,BEN,FOR_COMPANY
25403,SCG,FOR_COMPANY
25404,ERIE,FOR_COMPANY
25405,COP,FOR_COMPANY
25406,PWX,FOR_COMPANY
25407,PWX,FOR_COMPANY
25408,PWX,FOR_COMPANY
25409,PWX,FOR_COMPANY
25410,PWX,FOR_COMPANY
25411,PWX,FOR_COMPANY
25412,PWX,FOR_COMPANY
25413,PWX,FOR_COMPANY
25414,COP,FOR_COMPANY
25415,FORR,FOR_COMPANY
25416,PWX,FOR_COMPANY
25417,PWX,FOR_COMPANY
25418,PWX,FOR_COMPANY
25419,PWX,FOR_COMPANY
25420,PWX,FOR_COMPANY
25421,PWX,FOR_COMPANY
25422,CLM,FOR_COMPANY
25423,RGCO,FOR_COMPANY
25424,BCBP,FOR_COMPANY
25425,PWX,FOR_COMPANY
25426,PWX,FOR_COMPANY
25427,PWX,FOR_COMPANY
25428,PWX,FOR_COMPANY
25429,PWX,FOR_COMPANY
25430,DAGM,FOR_COMPANY
25431,PWX,FOR_COMPANY
25432,PWX,FOR_COMPANY
25433,PWX,FOR_COMPANY
25434,PWX,FOR_COMPANY
25435,PWX,FOR_COMPANY
25436,PWX,FOR_COMPANY
25437,PWX,FOR_COMPANY
25438,PWX,FOR_COMPANY
25439,PWX,FOR_COMPANY
25440,PWX,FOR_COMPANY
25441,PWX,FOR_COMPANY
25442,PWX,FOR_COMPANY
25443,PWX,FOR_COMPANY
25444,PWX,FOR_COMPANY
25445,PWX,FOR_COMPANY
25446,PWX,FOR_COMPANY
25447,PWX,FOR_COMPANY
25448,TRMB,FOR_COMPANY
25449,TRMB,FOR_COMPANY
25450,FPRX,FOR_COMPANY
25451,MNRO,FOR_COMPANY
25452,RYFL,FOR_COMPANY
25453,SSFN.OB,FOR_COMPANY
25454,BEN,FOR_COMPANY
25455,BL,FOR_COMPANY
25456,BL,FOR_COMPANY
25457,FNLC,FOR_COMPANY
25458,NJR,FOR_COMPANY
25459,PIF,FOR_COMPANY
25460,PWX,FOR_COMPANY
25461,NJR,FOR_COMPANY
25462,MRCY,FOR_COMPANY
25463,MRCY,FOR_COMPANY
25464,BDGE,FOR_COMPANY
25465,MKTY,FOR_COMPANY
25466,NTGR,FOR_COMPANY
25467,UNF,FOR_COMPANY
25468,CTBI,FOR_COMPANY
25469,ADM,FOR_COMPANY
25470,GROW,FOR_COMPANY
25471,FNC,FOR_COMPANY
25472,RGA,FOR_COMPANY
25473,NBHC,FOR_COMPANY
25474,NBHC,FOR_COMPANY
25475,NBHC,FOR_COMPANY
25476,FFNW,FOR_COMPANY
25477,GWRS,FOR_COMPANY
25478,NMFC,FOR_COMPANY
25479,DMRC,FOR_COMPANY
25480,NMFC,FOR_COMPANY
25481,MA,FOR_COMPANY
25482,MA,FOR_COMPANY
25483,MA,FOR_COMPANY
25484,RGCO,FOR_COMPANY
25485,PBCT,FOR_COMPANY
25486,CFR,FOR_COMPANY
25487,RGCO,FOR_COMPANY
25488,MPLX,FOR_COMPANY
25489,NKSH,FOR_COMPANY
25490,CHH,FOR_COMPANY
25491,CHH,FOR_COMPANY
25492,OSBC,FOR_COMPANY
25493,RGCO,FOR_COMPANY
25494,TDG,FOR_COMPANY
25495,TDG,FOR_COMPANY
25496,TDG,FOR_COMPANY
25497,STGS,FOR_COMPANY
25498,STGS,FOR_COMPANY
25499,GROW,FOR_COMPANY
25500,FMBH.OB,FOR_COMPANY
25501,RGCO,FOR_COMPANY
25502,AMNB,FOR_COMPANY
25503,FRME,FOR_COMPANY
25504,ASBC,FOR_COMPANY
25505,ASBC,FOR_COMPANY
25506,ASBC,FOR_COMPANY
25507,SNX,FOR_COMPANY
25508,HBAN,FOR_COMPANY
25509,IBTB,FOR_COMPANY
25510,TUP,FOR_COMPANY
25511,TUP,FOR_COMPANY
25512,TUP,FOR_COMPANY
25513,TUP,FOR_COMPANY
25514,TUP,FOR_COMPANY
25515,TUP,FOR_COMPANY
25516,TUP,FOR_COMPANY
25517,TUP,FOR_COMPANY
25518,TUP,FOR_COMPANY
25519,CRE,FOR_COMPANY
25520,GLYE,FOR_COMPANY
25521,CRE,FOR_COMPANY
25522,CRE,FOR_COMPANY
25523,CRE,FOR_COMPANY
25524,CHD,FOR_COMPANY
25525,GROW,FOR_COMPANY
25526,UNTY,FOR_COMPANY
25527,TRS,FOR_COMPANY
25528,CHFC,FOR_COMPANY
25529,CHFC,FOR_COMPANY
25530,SGY,FOR_COMPANY
25531,LBA,FOR_COMPANY
25532,LBA,FOR_COMPANY
25533,LBA,FOR_COMPANY
25534,LBA,FOR_COMPANY
25535,SGY,FOR_COMPANY
25536,SGY,FOR_COMPANY
25537,UFPI,FOR_COMPANY
25538,UFPI,FOR_COMPANY
25539,UFPI,FOR_COMPANY
25540,UFPI,FOR_COMPANY
25541,IL,FOR_COMPANY
25542,IL,FOR_COMPANY
25543,IL,FOR_COMPANY
25544,ARWA,FOR_COMPANY
25545,PX,FOR_COMPANY
25546,PX,FOR_COMPANY
25547,TROX,FOR_COMPANY
25548,EXG,FOR_COMPANY
25549,EXG,FOR_COMPANY
25550,EXG,FOR_COMPANY
25551,CALX,FOR_COMPANY
25552,VAR,FOR_COMPANY
25553,GWRE,FOR_COMPANY
25554,SQBG,FOR_COMPANY
25555,SIVB,FOR_COMPANY
25556,FFIV,FOR_COMPANY
25557,FFIV,FOR_COMPANY
25558,FFIV,FOR_COMPANY
25559,FFIV,FOR_COMPANY
25560,CACQ,FOR_COMPANY
25561,MCC,FOR_COMPANY
25562,MCC,FOR_COMPANY
25563,MCC,FOR_COMPANY
25564,CRM,FOR_COMPANY
25565,CRM,FOR_COMPANY
25566,LGND,FOR_COMPANY
25567,LGND,FOR_COMPANY
25568,PPHM,FOR_COMPANY
25569,FGEN,FOR_COMPANY
25570,FGEN,FOR_COMPANY
25571,PPHM,FOR_COMPANY
25572,MALL,FOR_COMPANY
25573,MALL,FOR_COMPANY
25574,MALL,FOR_COMPANY
25575,MALL,FOR_COMPANY
25576,GUID,FOR_COMPANY
25577,AEHR,FOR_COMPANY
25578,AEHR,FOR_COMPANY
25579,AEHR,FOR_COMPANY
25580,AEHR,FOR_COMPANY
25581,WFSL,FOR_COMPANY
25582,CT,FOR_COMPANY
25583,HIIQ,FOR_COMPANY
25584,SYNA,FOR_COMPANY
25585,SYNA,FOR_COMPANY
25586,WFSL,FOR_COMPANY
25587,SYNA,FOR_COMPANY
25588,EXR,FOR_COMPANY
25589,BIBB,FOR_COMPANY
25590,SYNA,FOR_COMPANY
25591,LGF,FOR_COMPANY
25592,SYNA,FOR_COMPANY
25593,TRU,FOR_COMPANY
25594,SYNA,FOR_COMPANY
25595,EXPE,FOR_COMPANY
25596,SYNA,FOR_COMPANY
25597,GIMO,FOR_COMPANY
25598,GIMO,FOR_COMPANY
25599,HFWA,FOR_COMPANY
25600,(HCA),FOR_COMPANY
25601,(HCA),FOR_COMPANY
25602,(HCA),FOR_COMPANY
25603,PMBC,FOR_COMPANY
25604,ALJJ,FOR_COMPANY
25605,CMA,FOR_COMPANY
25606,FLIR,FOR_COMPANY
25607,WFSL,FOR_COMPANY
25608,WFSL,FOR_COMPANY
25609,NEWR,FOR_COMPANY
25610,KRC,FOR_COMPANY
25611,NEWR,FOR_COMPANY
25612,ENMD,FOR_COMPANY
25613,ENMD,FOR_COMPANY
25614,CBG,FOR_COMPANY
25615,CBG,FOR_COMPANY
25616,CBG,FOR_COMPANY
25617,CBG,FOR_COMPANY
25618,RUSHA,FOR_COMPANY
25619,WFSL,FOR_COMPANY
25620,VCRA,FOR_COMPANY
25621,NSAM,FOR_COMPANY
25622,ENVA,FOR_COMPANY
25623,PFE,FOR_COMPANY
25624,PFE,FOR_COMPANY
25625,AMKR,FOR_COMPANY
25626,GOOG,FOR_COMPANY
25627,GOOG,FOR_COMPANY
25628,GOOG,FOR_COMPANY
25629,GOOG,FOR_COMPANY
25630,GOOG,FOR_COMPANY
25631,GOOG,FOR_COMPANY
25632,GOOG,FOR_COMPANY
25633,GOOG,FOR_COMPANY
25634,GOOG,FOR_COMPANY
25635,GOOG,FOR_COMPANY
25636,GOOG,FOR_COMPANY
25637,GOOG,FOR_COMPANY
25638,EOG,FOR_COMPANY
25639,IRWD,FOR_COMPANY
25640,GLRE,FOR_COMPANY
25641,AMP,FOR_COMPANY
25642,CCMP,FOR_COMPANY
25643,CCMP,FOR_COMPANY
25644,CCMP,FOR_COMPANY
25645,CCMP,FOR_COMPANY
25646,CCMP,FOR_COMPANY
25647,CCMP,FOR_COMPANY
25648,CCMP,FOR_COMPANY
25649,CCMP,FOR_COMPANY
25650,RGCO,FOR_COMPANY
25651,AMNB,FOR_COMPANY
25652,GROW,FOR_COMPANY
25653,FRME,FOR_COMPANY
25654,ASBC,FOR_COMPANY
25655,ASBC,FOR_COMPANY
25656,ASBC,FOR_COMPANY
25657,HBAN,FOR_COMPANY
25658,HBAN,FOR_COMPANY
25659,TUP,FOR_COMPANY
25660,TUP,FOR_COMPANY
25661,TUP,FOR_COMPANY
25662,TUP,FOR_COMPANY
25663,TUP,FOR_COMPANY
25664,TUP,FOR_COMPANY
25665,TUP,FOR_COMPANY
25666,TUP,FOR_COMPANY
25667,TUP,FOR_COMPANY
25668,TUP,FOR_COMPANY
25669,GLYE,FOR_COMPANY
25670,ZIXI,FOR_COMPANY
25671,CRE,FOR_COMPANY
25672,CRE,FOR_COMPANY
25673,CHD,FOR_COMPANY
25674,MO,FOR_COMPANY
25675,UNTY,FOR_COMPANY
25676,CLF,FOR_COMPANY
25677,TRS,FOR_COMPANY
25678,CHFC,FOR_COMPANY
25679,SGY,FOR_COMPANY
25680,LBA,FOR_COMPANY
25681,LBA,FOR_COMPANY
25682,LBA,FOR_COMPANY
25683,LBA,FOR_COMPANY
25684,LBA,FOR_COMPANY
25685,SGY,FOR_COMPANY
25686,SGY,FOR_COMPANY
25687,UFPI,FOR_COMPANY
25688,UFPI,FOR_COMPANY
25689,UFPI,FOR_COMPANY
25690,KAMNA,FOR_COMPANY
25691,IL,FOR_COMPANY
25692,IL,FOR_COMPANY
25693,TYL,FOR_COMPANY
25694,PX,FOR_COMPANY
25695,PX,FOR_COMPANY
25696,PX,FOR_COMPANY
25697,EXG,FOR_COMPANY
25698,EXG,FOR_COMPANY
25699,EXG,FOR_COMPANY
25700,CALX,FOR_COMPANY
25701,VAR,FOR_COMPANY
25702,GWRE,FOR_COMPANY
25703,SNX,FOR_COMPANY
25704,SIVB,FOR_COMPANY
25705,FFIV,FOR_COMPANY
25706,FFIV,FOR_COMPANY
25707,FFIV,FOR_COMPANY
25708,FFIV,FOR_COMPANY
25709,CLRB,FOR_COMPANY
25710,TTEC,FOR_COMPANY
25711,MCC,FOR_COMPANY
25712,MCC,FOR_COMPANY
25713,MCC,FOR_COMPANY
25714,CRM,FOR_COMPANY
25715,XLNX,FOR_COMPANY
25716,LGND,FOR_COMPANY
25717,PPHM,FOR_COMPANY
25718,PPHM,FOR_COMPANY
25719,FGEN,FOR_COMPANY
25720,FGEN,FOR_COMPANY
25721,MALL,FOR_COMPANY
25722,MALL,FOR_COMPANY
25723,MALL,FOR_COMPANY
25724,MALL,FOR_COMPANY
25725,WFSL,FOR_COMPANY
25726,AEHR,FOR_COMPANY
25727,AEHR,FOR_COMPANY
25728,AEHR,FOR_COMPANY
25729,AEHR,FOR_COMPANY
25730,WFSL,FOR_COMPANY
25731,CT,FOR_COMPANY
25732,CT,FOR_COMPANY
25733,SYNA,FOR_COMPANY
25734,SYNA,FOR_COMPANY
25735,SYNA,FOR_COMPANY
25736,WFSL,FOR_COMPANY
25737,SYNA,FOR_COMPANY
25738,BIBB,FOR_COMPANY
25739,EXR,FOR_COMPANY
25740,EXR,FOR_COMPANY
25741,SYNA,FOR_COMPANY
25742,SYNA,FOR_COMPANY
25743,TRU,FOR_COMPANY
25744,EXPE,FOR_COMPANY
25745,SYNA,FOR_COMPANY
25746,GIMO,FOR_COMPANY
25747,GIMO,FOR_COMPANY
25748,HFWA,FOR_COMPANY
25749,HFWA,FOR_COMPANY
25750,(HCA),FOR_COMPANY
25751,(HCA),FOR_COMPANY
25752,PMBC,FOR_COMPANY
25753,PMBC,FOR_COMPANY
25754,NATI,FOR_COMPANY
25755,CMA,FOR_COMPANY
25756,WFSL,FOR_COMPANY
25757,WFSL,FOR_COMPANY
25758,NEWR,FOR_COMPANY
25759,KRC,FOR_COMPANY
25760,NEWR,FOR_COMPANY
25761,ENMD,FOR_COMPANY
25762,ENMD,FOR_COMPANY
25763,FMBI,FOR_COMPANY
25764,CBG,FOR_COMPANY
25765,CBG,FOR_COMPANY
25766,CBG,FOR_COMPANY
25767,RUSHA,FOR_COMPANY
25768,PEBK,FOR_COMPANY
25769,WFSL,FOR_COMPANY
25770,RUSHA,FOR_COMPANY
25771,NSAM,FOR_COMPANY
25772,PFE,FOR_COMPANY
25773,PFE,FOR_COMPANY
25774,EOG,FOR_COMPANY
25775,AMKR,FOR_COMPANY
25776,GOOG,FOR_COMPANY
25777,GOOG,FOR_COMPANY
25778,GOOG,FOR_COMPANY
25779,GOOG,FOR_COMPANY
25780,GOOG,FOR_COMPANY
25781,GOOG,FOR_COMPANY
25782,GOOG,FOR_COMPANY
25783,GOOG,FOR_COMPANY
25784,GOOG,FOR_COMPANY
25785,GOOG,FOR_COMPANY
25786,GOOG,FOR_COMPANY
25787,UNVR,FOR_COMPANY
25788,EOG,FOR_COMPANY
25789,GLRE,FOR_COMPANY
25790,WBS,FOR_COMPANY
25791,EOG,FOR_COMPANY
25792,CCMP,FOR_COMPANY
25793,CCMP,FOR_COMPANY
25794,CCMP,FOR_COMPANY
25795,CCMP,FOR_COMPANY
25796,CCMP,FOR_COMPANY
25797,CCMP,FOR_COMPANY
25798,CCMP,FOR_COMPANY
25799,CCMP,FOR_COMPANY
25800,CCMP,FOR_COMPANY
25801,MPWR,FOR_COMPANY
25802,CR-NYSE,FOR_COMPANY
25803,CR-NYSE,FOR_COMPANY
25804,POST,FOR_COMPANY
25805,POST,FOR_COMPANY
25806,BER,FOR_COMPANY
25807,EOG,FOR_COMPANY
25808,MTB,FOR_COMPANY
25809,TRMB,FOR_COMPANY
25810,MTB,FOR_COMPANY
25811,TRMB,FOR_COMPANY
25812,TRMB,FOR_COMPANY
25813,CETV,FOR_COMPANY
25814,WBS,FOR_COMPANY
25815,ROK,FOR_COMPANY
25816,ROK,FOR_COMPANY
25817,MHLD,FOR_COMPANY
25818,VVTV,FOR_COMPANY
25819,CSGP,FOR_COMPANY
25820,JTA,FOR_COMPANY
25821,CSGP,FOR_COMPANY
25822,BC,FOR_COMPANY
25823,BC,FOR_COMPANY
25824,NONE,FOR_COMPANY
25825,DV,FOR_COMPANY
25826,DV,FOR_COMPANY
25827,DV,FOR_COMPANY
25828,DV,FOR_COMPANY
25829,CAT,FOR_COMPANY
25830,OSBC,FOR_COMPANY
25831,SPPI,FOR_COMPANY
25832,FL,FOR_COMPANY
25833,IRM,FOR_COMPANY
25834,IRM,FOR_COMPANY
25835,IRM,FOR_COMPANY
25836,CMRG,FOR_COMPANY
25837,CMRG,FOR_COMPANY
25838,SHEN,FOR_COMPANY
25839,RPM,FOR_COMPANY
25840,AIT,FOR_COMPANY
25841,CLCD,FOR_COMPANY
25842,RPM,FOR_COMPANY
25843,MON,FOR_COMPANY
25844,RPM,FOR_COMPANY
25845,MON,FOR_COMPANY
25846,MON,FOR_COMPANY
25847,AG,FOR_COMPANY
25848,IFF,FOR_COMPANY
25849,ENBL,FOR_COMPANY
25850,NKSH,FOR_COMPANY
25851,HTBI,FOR_COMPANY
25852,NAN,FOR_COMPANY
25853,EGN,FOR_COMPANY
25854,XYL,FOR_COMPANY
25855,NAN,FOR_COMPANY
25856,CME,FOR_COMPANY
25857,CME,FOR_COMPANY
25858,CME,FOR_COMPANY
25859,EGN,FOR_COMPANY
25860,OSHC,FOR_COMPANY
25861,OSHC,FOR_COMPANY
25862,CDI,FOR_COMPANY
25863,PLAY,FOR_COMPANY
25864,EV,FOR_COMPANY
25865,EV,FOR_COMPANY
25866,TUES,FOR_COMPANY
25867,TUES,FOR_COMPANY
25868,TUES,FOR_COMPANY
25869,TUES,FOR_COMPANY
25870,TUES,FOR_COMPANY
25871,CHCO,FOR_COMPANY
25872,ANDE,FOR_COMPANY
25873,ERIE,FOR_COMPANY
25874,SAGE,FOR_COMPANY
25875,BXP,FOR_COMPANY
25876,BXP,FOR_COMPANY
25877,BXP,FOR_COMPANY
25878,CINF,FOR_COMPANY
25879,GOOG,FOR_COMPANY
25880,GOOG,FOR_COMPANY
25881,GOOG,FOR_COMPANY
25882,GOOG,FOR_COMPANY
25883,GOOG,FOR_COMPANY
25884,GOOG,FOR_COMPANY
25885,GOOG,FOR_COMPANY
25886,GOOG,FOR_COMPANY
25887,GOOG,FOR_COMPANY
25888,GOOG,FOR_COMPANY
25889,NATI,FOR_COMPANY
25890,NNN,FOR_COMPANY
25891,NNN,FOR_COMPANY
25892,PIR,FOR_COMPANY
25893,GOOG,FOR_COMPANY
25894,GOOG,FOR_COMPANY
25895,GOOG,FOR_COMPANY
25896,GOOG,FOR_COMPANY
25897,GOOG,FOR_COMPANY
25898,GOOG,FOR_COMPANY
25899,GOOG,FOR_COMPANY
25900,GOOG,FOR_COMPANY
25901,GOOG,FOR_COMPANY
25902,FSD,FOR_COMPANY
25903,PIR,FOR_COMPANY
25904,ERIE,FOR_COMPANY
25905,IFF,FOR_COMPANY
25906,EL,FOR_COMPANY
25907,EL,FOR_COMPANY
25908,EL,FOR_COMPANY
25909,EL,FOR_COMPANY
25910,EL,FOR_COMPANY
25911,IBM,FOR_COMPANY
25912,IBM,FOR_COMPANY
25913,IBM,FOR_COMPANY
25914,IBM,FOR_COMPANY
25915,LM,FOR_COMPANY
25916,HEB,FOR_COMPANY
25917,PPG,FOR_COMPANY
25918,PPG,FOR_COMPANY
25919,PIR,FOR_COMPANY
25920,FNT,FOR_COMPANY
25921,RIMG,FOR_COMPANY
25922,FNT,FOR_COMPANY
25923,PIR,FOR_COMPANY
25924,FNT,FOR_COMPANY
25925,FNT,FOR_COMPANY
25926,ANGN,FOR_COMPANY
25927,OSTK,FOR_COMPANY
25928,WSTC,FOR_COMPANY
25929,IO,FOR_COMPANY
25930,WSTC,FOR_COMPANY
25931,PH,FOR_COMPANY
25932,ASTE,FOR_COMPANY
25933,NAN,FOR_COMPANY
25934,ASTE,FOR_COMPANY
25935,PHF,FOR_COMPANY
25936,SFE,FOR_COMPANY
25937,EEI,FOR_COMPANY
25938,DNBF.OB,FOR_COMPANY
25939,CTS,FOR_COMPANY
25940,LKFN,FOR_COMPANY
25941,CTXS,FOR_COMPANY
25942,CTXS,FOR_COMPANY
25943,LEG,FOR_COMPANY
25944,FCBC,FOR_COMPANY
25945,LEG,FOR_COMPANY
25946,LEG,FOR_COMPANY
25947,LYTS,FOR_COMPANY
25948,LEG,FOR_COMPANY
25949,LEG,FOR_COMPANY
25950,CRR,FOR_COMPANY
25951,POST,FOR_COMPANY
25952,CR-NYSE,FOR_COMPANY
25953,CR-NYSE,FOR_COMPANY
25954,POST,FOR_COMPANY
25955,POST,FOR_COMPANY
25956,EOG,FOR_COMPANY
25957,MTB,FOR_COMPANY
25958,TRMB,FOR_COMPANY
25959,MTB,FOR_COMPANY
25960,TRMB,FOR_COMPANY
25961,DRQ,FOR_COMPANY
25962,CETV,FOR_COMPANY
25963,CETV,FOR_COMPANY
25964,WBS,FOR_COMPANY
25965,ROK,FOR_COMPANY
25966,GSVC,FOR_COMPANY
25967,NE,FOR_COMPANY
25968,CSGP,FOR_COMPANY
25969,MXB,FOR_COMPANY
25970,JTA,FOR_COMPANY
25971,XXII.OB,FOR_COMPANY
25972,BC,FOR_COMPANY
25973,CAT,FOR_COMPANY
25974,BC,FOR_COMPANY
25975,DV,FOR_COMPANY
25976,DV,FOR_COMPANY
25977,DV,FOR_COMPANY
25978,BC,FOR_COMPANY
25979,OSBC,FOR_COMPANY
25980,SNA,FOR_COMPANY
25981,SNA,FOR_COMPANY
25982,CMRG,FOR_COMPANY
25983,CMRG,FOR_COMPANY
25984,IRM,FOR_COMPANY
25985,SNA,FOR_COMPANY
25986,CMRG,FOR_COMPANY
25987,SHEN,FOR_COMPANY
25988,AIT,FOR_COMPANY
25989,AIT,FOR_COMPANY
25990,CLCD,FOR_COMPANY
25991,MON,FOR_COMPANY
25992,RPM,FOR_COMPANY
25993,FL,FOR_COMPANY
25994,MON,FOR_COMPANY
25995,RPM,FOR_COMPANY
25996,MON,FOR_COMPANY
25997,AG,FOR_COMPANY
25998,ENBL,FOR_COMPANY
25999,NKSH,FOR_COMPANY
26000,ERIE,FOR_COMPANY
26001,UFPI,FOR_COMPANY
26002,UFPI,FOR_COMPANY
26003,UFPI,FOR_COMPANY
26004,UFPI,FOR_COMPANY
26005,UFPI,FOR_COMPANY
26006,CME,FOR_COMPANY
26007,CME,FOR_COMPANY
26008,UFPI,FOR_COMPANY
26009,NAN,FOR_COMPANY
26010,OSHC,FOR_COMPANY
26011,CDI,FOR_COMPANY
26012,PLAY,FOR_COMPANY
26013,EV,FOR_COMPANY
26014,EV,FOR_COMPANY
26015,TUES,FOR_COMPANY
26016,TUES,FOR_COMPANY
26017,TUES,FOR_COMPANY
26018,TUES,FOR_COMPANY
26019,TUES,FOR_COMPANY
26020,GCBC,FOR_COMPANY
26021,ANDE,FOR_COMPANY
26022,DLTH,FOR_COMPANY
26023,ANDE,FOR_COMPANY
26024,BXP,FOR_COMPANY
26025,BXP,FOR_COMPANY
26026,BXP,FOR_COMPANY
26027,BXP,FOR_COMPANY
26028,CINF,FOR_COMPANY
26029,GOOG,FOR_COMPANY
26030,GOOG,FOR_COMPANY
26031,GOOG,FOR_COMPANY
26032,GOOG,FOR_COMPANY
26033,GOOG,FOR_COMPANY
26034,GOOG,FOR_COMPANY
26035,GOOG,FOR_COMPANY
26036,GOOG,FOR_COMPANY
26037,GOOG,FOR_COMPANY
26038,CAI,FOR_COMPANY
26039,GB,FOR_COMPANY
26040,NNN,FOR_COMPANY
26041,NNN,FOR_COMPANY
26042,PIR,FOR_COMPANY
26043,GOOG,FOR_COMPANY
26044,GOOG,FOR_COMPANY
26045,GOOG,FOR_COMPANY
26046,GOOG,FOR_COMPANY
26047,GOOG,FOR_COMPANY
26048,GOOG,FOR_COMPANY
26049,GOOG,FOR_COMPANY
26050,GOOG,FOR_COMPANY
26051,GOOG,FOR_COMPANY
26052,PIR,FOR_COMPANY
26053,ASTE,FOR_COMPANY
26054,ORI,FOR_COMPANY
26055,EL,FOR_COMPANY
26056,EL,FOR_COMPANY
26057,EL,FOR_COMPANY
26058,EL,FOR_COMPANY
26059,EL,FOR_COMPANY
26060,EL,FOR_COMPANY
26061,POWI,FOR_COMPANY
26062,IBM,FOR_COMPANY
26063,BWS,FOR_COMPANY
26064,LM,FOR_COMPANY
26065,IBTB,FOR_COMPANY
26066,PPG,FOR_COMPANY
26067,AHL,FOR_COMPANY
26068,PPG,FOR_COMPANY
26069,SON,FOR_COMPANY
26070,FNT,FOR_COMPANY
26071,PIR,FOR_COMPANY
26072,FNT,FOR_COMPANY
26073,FNT,FOR_COMPANY
26074,FMBM.OB,FOR_COMPANY
26075,ANGN,FOR_COMPANY
26076,OSTK,FOR_COMPANY
26077,WSTC,FOR_COMPANY
26078,IO,FOR_COMPANY
26079,WSTC,FOR_COMPANY
26080,WSTC,FOR_COMPANY
26081,FMBM.OB,FOR_COMPANY
26082,ASTE,FOR_COMPANY
26083,NAN,FOR_COMPANY
26084,ASTE,FOR_COMPANY
26085,SFE,FOR_COMPANY
26086,SFE,FOR_COMPANY
26087,COBZ,FOR_COMPANY
26088,WGO,FOR_COMPANY
26089,WGO,FOR_COMPANY
26090,CTXS,FOR_COMPANY
26091,CTXS,FOR_COMPANY
26092,LEG,FOR_COMPANY
26093,LEG,FOR_COMPANY
