transactionId:ID(Transaction),transactionType,transactionDate:date,acceptanceDateTime:datetime,reportingOwnerRelationship,transactionShare:double,pricePerShare:double,totalValue:double,sharesOwnedFollowingTransaction:double,:LABEL
17133,Buy,2016-11-18,2016-11-22T16:27:31, director,4280.0,30.73,131524.0,25208.0,Transaction
17134,Sell,2016-11-18,2016-11-22T16:27:31, director,4280.0,47.1,201588.0,20928.0,Transaction
17135,Buy,2016-11-21,2016-11-22T16:27:31, officer,3800.0,18.1,68780.0,130358.0,Transaction
17136,Sell,2016-11-21,2016-11-22T16:27:22, officer,441.0,40.95,18058.9,2715.0,Transaction
17137,Sell,2016-11-21,2016-11-22T16:27:15,,3.0,28.01,84.03,105.0,Transaction
17138,Sell,2016-11-22,2016-11-22T16:27:15,,2.0,28.04,56.08,103.0,Transaction
17139,Sell,2016-11-22,2016-11-22T16:27:15,,16.0,28.04,448.64,1106.0,Transaction
17140,Sell,2016-11-18,2016-11-22T16:26:59, officer,713.0,38.37,27357.8,12088.0,Transaction
17141,Buy,2016-11-18,2016-11-22T16:25:55, officer,4600.0,58.98,271308.0,25805.0,Transaction
17142,Sell,2016-11-20,2016-11-22T16:25:53, officer,114.0,40.95,4668.3,4211.0,Transaction
17143,Buy,2016-11-18,2016-11-22T16:25:35, officer,27.0,46.98,1268.46,5361.0,Transaction
17144,Sell,2016-11-18,2016-11-22T16:23:26, director officer,31290.0,72.56,2270400.0,11210.0,Transaction
17145,Buy,2016-11-18,2016-11-22T16:23:26, director officer,42500.0,35.79,1521080.0,42500.0,Transaction
17146,Sell,2016-11-20,2016-11-22T16:23:16, officer other,90.0,40.95,3685.5,527.0,Transaction
17147,Buy,2016-11-22,2016-11-22T16:23:08, director,5940.0,35.62,211583.0,117890.0,Transaction
17148,Buy,2016-11-18,2016-11-22T16:22:27, officer,4350.0,58.98,256563.0,20267.0,Transaction
17149,Sell,2016-11-21,2016-11-22T16:22:27, officer,106.0,60.68,6432.08,15917.0,Transaction
17150,Sell,2016-11-18,2016-11-22T16:21:24, director,408706.0,15.68,6408510.0,765590.0,Transaction
17151,Sell,2016-11-18,2016-11-22T16:21:18, officer,11000.0,38.9706,428677.0,50077.0,Transaction
17152,Sell,2016-11-21,2016-11-22T16:21:04,,4500.0,15.8893,71501.9,190728.0,Transaction
17153,Sell,2016-11-21,2016-11-22T15:26:30, director,500.0,83.56,41780.0,200000.0,Transaction
17154,Sell,2016-11-18,2016-11-22T15:25:27, officer,7800.0,27.45,214110.0,139931.0,Transaction
17155,Buy,2016-11-18,2016-11-22T15:22:07, officer,1.0,35.64,43.2705,16111.0,Transaction
17156,Sell,2016-11-21,2016-11-22T15:22:02, officer,7292.0,44.32,323181.0,298092.0,Transaction
17157,Sell,2016-11-21,2016-11-22T15:19:56, officer,5643.0,57.58,324924.0,105788.0,Transaction
17158,Buy,2016-11-21,2016-11-22T15:19:56, officer,28880.0,30.769,888609.0,111431.0,Transaction
17159,Sell,2016-11-22,2016-11-22T15:19:05, director officer,623.0,46.27,28826.2,673.0,Transaction
17160,Buy,2016-11-18,2016-11-22T15:15:37, officer,10493.0,67.27,705872.0,105473.0,Transaction
17161,Sell,2016-11-21,2016-11-22T15:12:11, officer,122.0,84.76,10340.7,7799.0,Transaction
17162,Sell,2016-11-21,2016-11-22T14:58:44, officer,6000.0,8.15,48900.0,954544.0,Transaction
17163,Sell,2016-11-21,2016-11-22T14:56:17, officer,6000.0,8.15,48900.0,2.0,Transaction
17164,Buy,2016-09-30,2016-11-22T14:51:32,,50000.0,0.53,26500.0,400000.0,Transaction
17165,Sell,2016-11-21,2016-11-22T14:49:36, director,3928.0,251.334,987238.0,8340.0,Transaction
17166,Buy,2016-11-18,2016-11-22T14:45:26, director officer,105000.0,20.705,2174020.0,121761.0,Transaction
17167,Sell,2016-11-21,2016-11-22T14:42:26, officer,139.0,84.76,11781.6,18089.0,Transaction
17168,Buy,2016-11-22,2016-11-22T14:40:51, officer,2000.0,7.55,15100.0,42000.0,Transaction
17169,Buy,2016-11-18,2016-11-22T14:38:48, officer,66069.0,4.68,309203.0,190082.0,Transaction
17170,Buy,2016-11-21,2016-11-22T14:37:36, director officer,30000.0,5.1,153000.0,141700.0,Transaction
17171,Buy,2016-11-21,2016-11-22T14:35:11, officer,19420.0,6.77,131473.0,112989.0,Transaction
17172,Buy,2016-11-21,2016-11-22T14:34:59, director,3886.0,28.304,109989.0,235885.0,Transaction
17173,Sell,2016-11-21,2016-11-22T14:33:56, officer,7500.0,19.96,149700.0,0.0,Transaction
17174,Buy,2016-11-21,2016-11-22T14:32:37, director,3886.0,28.304,109989.0,79468.0,Transaction
17175,Sell,2016-11-21,2016-11-22T14:31:34, officer,123.0,36.0,4428.0,45386.0,Transaction
17176,Buy,2016-11-21,2016-11-22T14:28:40, director officer,1666.0,17.9036,29827.4,27388.0,Transaction
17177,Sell,2016-11-18,2016-11-22T14:27:39, director officer,2504.0,211.316,529134.0,1419860.0,Transaction
17178,Sell,2016-11-18,2016-11-22T14:27:39, director officer,102110.0,211.29,21574800.0,1422360.0,Transaction
17179,Buy,2016-11-21,2016-11-22T14:26:07, director,3886.0,28.304,109989.0,60911.0,Transaction
17180,Buy,2016-11-17,2016-11-22T14:25:29, director,10000.0,1.85,18500.0,10000.0,Transaction
17181,Buy,2016-11-21,2016-11-22T14:23:04, officer,521.0,31.28,16296.9,22063.0,Transaction
17182,Sell,2016-11-21,2016-11-22T14:23:04, officer,1563.0,52.0,81276.0,20500.0,Transaction
17183,Sell,2016-11-22,2016-11-22T14:22:19, director,1000.0,25.3,25300.0,4300.0,Transaction
17184,Buy,2016-11-21,2016-11-22T14:19:59, director,3886.0,28.304,109989.0,83458.0,Transaction
17185,Buy,2016-11-18,2016-11-22T14:17:27, officer,5486.0,11.9,65283.4,82470.0,Transaction
17186,Buy,2016-11-21,2016-11-22T14:17:27, officer,7500.0,11.9,89250.0,84484.0,Transaction
17187,Sell,2016-11-18,2016-11-22T14:16:34, officer,20000.0,42.58,851600.0,40970.0,Transaction
17188,Buy,2016-11-18,2016-11-22T14:12:11, officer,4500.0,39.29,176805.0,13898.0,Transaction
17189,Sell,2016-11-18,2016-11-22T14:12:11, officer,4500.0,39.29,176805.0,5500.0,Transaction
17190,Buy,2016-11-21,2016-11-22T14:12:11, officer,2500.0,39.29,98225.0,11898.0,Transaction
17191,Sell,2016-11-21,2016-11-22T14:10:21,,2991.0,20.2,60418.2,1229940.0,Transaction
17192,Buy,2016-11-21,2016-11-22T14:09:42, director,16666.0,7.71,128495.0,16666.0,Transaction
17193,Sell,2016-11-21,2016-11-22T14:09:42, director,6994.0,12.27,85816.4,34401.0,Transaction
17194,Sell,2016-11-21,2016-11-22T14:09:42, director,16666.0,12.27,204492.0,0.0,Transaction
17195,Buy,2016-11-21,2016-11-22T14:09:42, director,20000.0,10.97,219400.0,20000.0,Transaction
17196,Buy,2016-11-21,2016-11-22T14:09:42, director,10000.0,6.46,64600.0,10000.0,Transaction
17197,Sell,2016-11-21,2016-11-22T14:09:08, director officer,264.0,18.75,4950.0,4208.0,Transaction
17198,Sell,2016-11-21,2016-11-22T14:08:27, officer,25000.0,12.35,308750.0,29722.0,Transaction
17199,Sell,2016-11-21,2016-11-22T14:08:13, officer,284.0,18.75,5325.0,4916.0,Transaction
17200,Sell,2016-11-21,2016-11-22T14:04:35, officer,3861.0,41.05,158494.0,90460.0,Transaction
17201,Sell,2016-11-21,2016-11-22T14:04:35, officer,39024.0,40.8602,1594530.0,51436.0,Transaction
17202,Sell,2016-11-21,2016-11-22T14:04:35, officer,6000.0,41.06,246360.0,45436.0,Transaction
17203,Sell,2016-11-21,2016-11-22T13:59:19, director officer,332.0,51.48,17091.4,297056.0,Transaction
17204,Buy,2016-11-18,2016-11-22T13:58:55, officer,92509.0,15.78,1459790.0,352430.0,Transaction
17205,Sell,2016-11-18,2016-11-22T13:58:55, officer,92509.0,30.2,2793770.0,259921.0,Transaction
17206,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.324,3832.4,23113.0,Transaction
17207,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.326,3832.6,22813.0,Transaction
17208,Sell,2016-11-18,2016-11-22T13:49:31, officer,1000.0,38.32,38320.0,23313.0,Transaction
17209,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.326,3832.6,22713.0,Transaction
17210,Buy,2016-11-18,2016-11-22T13:49:31, officer,3347.0,29.02,97129.9,25750.0,Transaction
17211,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.325,3832.5,22913.0,Transaction
17212,Sell,2016-11-18,2016-11-22T13:49:31, officer,1437.0,38.316,55060.1,24313.0,Transaction
17213,Buy,2016-11-18,2016-11-22T13:48:55, officer,3642.0,28.59,104125.0,26045.0,Transaction
17214,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.365,3836.5,23608.0,Transaction
17215,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.367,3836.7,23208.0,Transaction
17216,Buy,2016-11-18,2016-11-22T13:48:55, officer,8280.0,27.49,227617.0,30683.0,Transaction
17217,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.347,3834.7,23003.0,Transaction
17218,Sell,2016-11-18,2016-11-22T13:48:55, officer,970.0,38.356,37205.3,25075.0,Transaction
17219,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.365,3836.5,23508.0,Transaction
17220,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.367,3836.7,23108.0,Transaction
17221,Sell,2016-11-18,2016-11-22T13:48:55, officer,6850.0,38.337,262608.0,23833.0,Transaction
17222,Sell,2016-11-18,2016-11-22T13:48:55, officer,600.0,38.348,23008.8,22403.0,Transaction
17223,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.358,3835.8,24975.0,Transaction
17224,Sell,2016-11-18,2016-11-22T13:48:55, officer,8280.0,27.49,227617.0,0.0,Transaction
17225,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.368,3836.8,23008.0,Transaction
17226,Sell,2016-11-18,2016-11-22T13:48:55, officer,5000.0,38.345,191725.0,22403.0,Transaction
17227,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.346,3834.6,23103.0,Transaction
17228,Sell,2016-11-21,2016-11-22T13:48:49, officer,1000.0,101.4,101400.0,16493.0,Transaction
17229,Sell,2016-11-18,2016-11-22T13:48:33, officer,8000.0,37.8,302400.0,48068.0,Transaction
17230,Sell,2016-11-21,2016-11-22T13:48:16, officer,1800.0,38.245,68841.0,18484.0,Transaction
17231,Buy,2016-11-16,2016-11-22T13:47:14, director officer,4348.0,1.15,5000.2,114219.0,Transaction
17232,Sell,2016-11-21,2016-11-22T13:46:34, director officer,316.0,5.7,1801.2,82294.0,Transaction
17233,Sell,2016-11-21,2016-11-22T13:43:52, officer,189.0,5.7,1077.3,87289.0,Transaction
17234,Sell,2016-11-21,2016-11-22T13:41:32, director,4631.0,54.875,254126.0,46744.0,Transaction
17235,Sell,2016-11-21,2016-11-22T13:27:30, officer,9945.0,0.0404,401.778,14684.0,Transaction
17236,Sell,2016-11-18,2016-11-22T13:25:28, director,3317.0,197.2,654112.0,0.0,Transaction
17237,Sell,2016-11-18,2016-11-22T13:22:43, 10% owner,3110.0,13.2459,41194.8,8470660.0,Transaction
17238,Sell,2016-11-18,2016-11-22T13:22:43, 10% owner,7140.0,13.2364,94507.9,8473770.0,Transaction
17239,Sell,2016-11-21,2016-11-22T13:22:43, 10% owner,200709.0,13.6145,2732550.0,8246450.0,Transaction
17240,Buy,2016-11-21,2016-11-22T13:17:16, director,3300.0,1.59,5247.0,46542.0,Transaction
17241,Sell,2016-11-21,2016-11-22T13:13:47, director,1091.0,44.5701,48626.0,4122.0,Transaction
17242,Sell,2016-11-18,2016-11-22T13:13:16, officer,1439.0,17.34,24952.3,154145.0,Transaction
17243,Buy,2016-11-18,2016-11-22T12:59:21, director,69.0,42.7,2950.01,9601.0,Transaction
17244,Buy,2016-11-18,2016-11-22T12:56:32, director,69.0,42.7,2950.01,14965.0,Transaction
17245,Buy,2016-11-18,2016-11-22T12:55:46, director,4707.0,27.19,127983.0,51518.0,Transaction
17246,Buy,2016-11-18,2016-11-22T12:54:43, officer,3900.0,7.02,27378.0,26329.0,Transaction
17247,Buy,2016-11-18,2016-11-22T12:54:38, director officer,5000.0,12.35,61750.0,88247.0,Transaction
17248,Sell,2016-11-18,2016-11-22T12:53:38, officer,7986.0,14.78,118033.0,49767.0,Transaction
17249,Buy,2016-11-18,2016-11-22T12:52:54,,69.0,42.7,2950.01,136.0,Transaction
17250,Buy,2016-11-21,2016-11-22T17:20:08,,5500.0,0.2,1100.0,1153400.0,Transaction
17251,Buy,2016-11-21,2016-11-22T16:58:54, director,1000.0,32.0,32000.0,21000.0,Transaction
17252,Buy,2016-11-21,2016-11-22T16:57:51, director,2000.0,32.0,64000.0,144605.0,Transaction
17253,Buy,2016-11-21,2016-11-22T16:57:47, officer,2692.0,35.9,96642.8,68396.0,Transaction
17254,Sell,2016-11-18,2016-11-22T16:57:19, director,1096.0,21.74,23827.0,1177380.0,Transaction
17255,Buy,2016-11-21,2016-11-22T16:56:51, director,5499.0,52.76,290127.0,5499.0,Transaction
17256,Sell,2016-11-18,2016-11-22T16:56:37, 10% owner,854673.0,14.76,12615000.0,6048420.0,Transaction
17257,Sell,2016-11-18,2016-11-22T16:56:37, 10% owner,14336.0,14.76,211599.0,100372.0,Transaction
17258,Sell,2016-11-18,2016-11-22T16:56:37, 10% owner,865997.0,14.76,12782100.0,6128560.0,Transaction
17259,Sell,2016-11-18,2016-11-22T16:56:37, 10% owner,288826.0,14.76,4263070.0,2043990.0,Transaction
17260,Sell,2016-11-18,2016-11-22T16:56:34, officer,143.0,21.74,3108.82,19426.0,Transaction
17261,Sell,2016-11-21,2016-11-22T16:56:26, director,10000.0,29.35,293500.0,26861.0,Transaction
17262,Sell,2016-11-20,2016-11-22T16:56:17, director officer,2624.0,60.16,157860.0,787931.0,Transaction
17263,Sell,2016-11-22,2016-11-22T16:55:34, officer,600.0,59.0,35400.0,26864.0,Transaction
17264,Sell,2016-11-18,2016-11-22T16:55:09, officer,494.0,35.89,17729.7,53524.0,Transaction
17265,Sell,2016-11-18,2016-11-22T16:53:52, 10% owner,1191460.0,14.76,17585900.0,8341720.0,Transaction
17266,Sell,2016-11-18,2016-11-22T16:53:52, 10% owner,899649.0,14.76,13278800.0,6377660.0,Transaction
17267,Sell,2016-11-18,2016-11-22T16:53:52, 10% owner,14336.0,14.76,211599.0,100372.0,Transaction
17268,Sell,2016-11-18,2016-11-22T16:53:52, 10% owner,854673.0,14.76,12615000.0,6048420.0,Transaction
17269,Sell,2016-11-21,2016-11-22T16:53:51, officer,671.0,8.35,5602.85,12331.0,Transaction
17270,Buy,2016-11-22,2016-11-22T16:53:47, director officer,13995.0,7.1225,99676.8,1433780.0,Transaction
17271,Sell,2016-11-22,2016-11-22T16:52:44, director,5731.0,36.71,210385.0,523477.0,Transaction
17272,Sell,2016-11-22,2016-11-22T16:52:44, director,4561.0,36.71,167434.0,40795.0,Transaction
17273,Buy,2016-11-22,2016-11-22T16:52:44, director,9788.0,5.76,56378.9,50583.0,Transaction
17274,Buy,2016-11-21,2016-11-22T16:29:31, officer,26189.0,82.59,2162950.0,26859.0,Transaction
17275,Sell,2016-11-20,2016-11-22T16:28:55, officer,242.0,40.95,9909.9,65247.0,Transaction
17276,Sell,2016-11-21,2016-11-22T16:28:40, officer,18791.0,44.71,840146.0,1370480.0,Transaction
17277,Sell,2016-11-18,2016-11-22T16:28:22, officer,462.0,119.97,55426.1,25858.0,Transaction
17278,Sell,2016-11-18,2016-11-22T16:28:22, officer,1276.0,119.97,153082.0,25583.0,Transaction
17279,Sell,2016-11-18,2016-11-22T16:28:22, officer,1260.0,119.97,151162.0,24729.0,Transaction
17280,Sell,2016-11-18,2016-11-22T16:28:22, officer,550.0,119.97,65983.5,26053.0,Transaction
17281,Sell,2016-11-21,2016-11-22T16:28:08, officer,174.0,115.485,20094.3,1718.0,Transaction
17282,Buy,2016-11-18,2016-11-22T16:27:31, officer,29665.0,18.1,536936.0,156223.0,Transaction
17283,Sell,2016-11-18,2016-11-22T16:27:31, officer,29665.0,27.78,824094.0,126558.0,Transaction
17284,Sell,2016-11-18,2016-11-22T16:27:31, officer,3800.0,27.76,105488.0,126558.0,Transaction
17285,Sell,2016-11-20,2016-11-22T16:27:22, officer,187.0,40.95,7657.65,1704.0,Transaction
17286,Sell,2016-11-21,2016-11-22T16:27:15,,30.0,28.01,840.3,1122.0,Transaction
17287,Sell,2016-11-21,2016-11-22T16:27:15,,1415.0,28.01,39634.1,53409.0,Transaction
17288,Sell,2016-11-22,2016-11-22T16:27:15,,780.0,28.04,21871.2,52629.0,Transaction
17289,Sell,2016-11-18,2016-11-22T16:26:59, officer,1974.0,38.37,75742.4,11286.0,Transaction
17290,Sell,2016-11-21,2016-11-22T16:26:59, officer,3023.0,38.32,115841.0,9065.0,Transaction
17291,Sell,2016-11-18,2016-11-22T16:25:55, officer,4504.0,61.04,274924.0,21301.0,Transaction
17292,Sell,2016-11-21,2016-11-22T16:25:36, officer,2500.0,23.0962,57740.5,49977.0,Transaction
17293,Buy,2016-11-21,2016-11-22T16:23:31, director officer 10% owner,98000.0,0.4278,41924.4,133000.0,Transaction
17294,Sell,2016-11-18,2016-11-22T16:23:26, director officer,10000.0,72.17,721700.0,59969.0,Transaction
17295,Sell,2016-11-21,2016-11-22T16:23:26, director officer,11210.0,71.9864,806968.0,0.0,Transaction
17296,Sell,2016-11-21,2016-11-22T16:23:16, officer other,257.0,40.95,10524.2,1114.0,Transaction
17297,Buy,2016-11-22,2016-11-22T16:23:08, director,5940.0,35.62,211583.0,29700.0,Transaction
17298,Sell,2016-11-18,2016-11-22T16:22:27, officer,4244.0,61.04,259054.0,16023.0,Transaction
17299,Sell,2016-11-18,2016-11-22T16:21:24, director,541349.0,15.68,8488350.0,1014060.0,Transaction
17300,Sell,2016-11-18,2016-11-22T16:21:24, director,1549940.0,15.68,24303100.0,2903360.0,Transaction
17301,Buy,2016-11-21,2016-11-22T16:21:04,,5715.0,10.0,57150.0,195228.0,Transaction
17302,Sell,2016-11-21,2016-11-22T15:26:30, director,35623.0,83.1,2960270.0,200500.0,Transaction
17303,Sell,2016-11-22,2016-11-22T15:26:22, officer,623.0,46.27,28826.2,1228.0,Transaction
17304,Sell,2016-11-18,2016-11-22T15:25:27, officer,20000.0,27.27,545400.0,119931.0,Transaction
17305,Buy,2016-11-21,2016-11-22T15:22:02, officer,7292.0,11.18,81524.6,305384.0,Transaction
17306,Sell,2016-11-22,2016-11-22T15:20:46, officer,623.0,46.27,28826.2,1835.0,Transaction
17307,Sell,2016-11-21,2016-11-22T15:19:56, officer,15433.0,57.58,888632.0,90355.0,Transaction
17308,Sell,2016-11-22,2016-11-22T15:19:56, officer,7804.0,57.7642,450792.0,82551.0,Transaction
17309,Buy,2016-11-18,2016-11-22T15:17:47, officer,3208.0,67.27,215825.0,19975.0,Transaction
17310,Sell,2016-11-21,2016-11-22T15:15:27, officer,139.0,84.76,11781.6,13056.0,Transaction
17311,Buy,2016-11-21,2016-11-22T15:11:27, officer,100.0,24.46,2446.0,100.0,Transaction
17312,Sell,2016-11-21,2016-11-22T14:57:36, other,11250.0,8.15,91687.5,802180.0,Transaction
17313,Buy,2016-11-18,2016-11-22T14:55:17, officer,14850.0,74.0,1098900.0,23687.0,Transaction
17314,Buy,2016-11-21,2016-11-22T14:49:36, director,2688.0,179.67,482953.0,12268.0,Transaction
17315,Buy,2016-11-21,2016-11-22T14:49:36, director,730.0,226.34,165228.0,9580.0,Transaction
17316,Sell,2016-11-18,2016-11-22T14:45:26, director officer,105000.0,74.8577,7860060.0,16761.0,Transaction
17317,Buy,2016-11-22,2016-11-22T14:42:13, director,1000.0,7.49,7490.0,22000.0,Transaction
17318,Buy,2016-11-08,2016-11-22T14:38:48, officer,33931.0,3.9,132331.0,124013.0,Transaction
17319,Buy,2016-11-18,2016-11-22T14:38:21, director,15000.0,0.7,10500.0,4394090.0,Transaction
17320,Buy,2016-11-21,2016-11-22T14:36:54, director,3886.0,28.304,109989.0,116672.0,Transaction
17321,Buy,2016-11-21,2016-11-22T14:35:11, officer,7336.0,7.06,51792.2,120325.0,Transaction
17322,Buy,2016-11-21,2016-11-22T14:33:56, officer,7500.0,19.96,149700.0,13260.0,Transaction
17323,Sell,2016-11-21,2016-11-22T14:33:56, officer,7500.0,38.8,291000.0,5760.0,Transaction
17324,Sell,2016-11-18,2016-11-22T14:31:34, officer,2721.0,36.0,97956.0,45509.0,Transaction
17325,Sell,2016-11-21,2016-11-22T14:31:34, officer,2156.0,35.9,77400.4,43230.0,Transaction
17326,Buy,2016-11-21,2016-11-22T14:27:58, director,3886.0,28.304,109989.0,79751.0,Transaction
17327,Buy,2016-11-18,2016-11-22T14:27:39, director officer,104614.0,199.84,20906100.0,1524470.0,Transaction
17328,Buy,2016-11-21,2016-11-22T14:26:42, director officer 10% owner,1000.0,9.0,9000.0,1000.0,Transaction
17329,Buy,2016-11-17,2016-11-22T14:25:29, director,10000.0,1.85,18500.0,10000.0,Transaction
17330,Buy,2016-11-21,2016-11-22T14:24:37, officer,3886.0,28.304,109989.0,15766.0,Transaction
17331,Buy,2016-11-21,2016-11-22T14:23:04, officer,521.0,32.54,16953.3,21021.0,Transaction
17332,Buy,2016-11-21,2016-11-22T14:23:04, officer,521.0,32.52,16942.9,21542.0,Transaction
17333,Buy,2016-11-21,2016-11-22T14:21:52, director,3886.0,28.304,109989.0,60763.0,Transaction
17334,Sell,2016-11-21,2016-11-22T14:19:08, officer,169.0,84.76,14324.4,21851.0,Transaction
17335,Sell,2016-11-18,2016-11-22T14:17:27, officer,5486.0,44.0,241384.0,76984.0,Transaction
17336,Sell,2016-11-21,2016-11-22T14:17:27, officer,7500.0,41.75,313125.0,76984.0,Transaction
17337,Buy,2016-11-18,2016-11-22T14:16:34, officer,20000.0,11.9,238000.0,60970.0,Transaction
17338,Sell,2016-11-18,2016-11-22T14:12:11, officer,4500.0,62.78,282510.0,9398.0,Transaction
17339,Sell,2016-11-21,2016-11-22T14:12:11, officer,2500.0,62.75,156875.0,9398.0,Transaction
17340,Sell,2016-11-21,2016-11-22T14:12:11, officer,2500.0,39.29,98225.0,3000.0,Transaction
17341,Sell,2016-11-21,2016-11-22T14:09:42, director,20000.0,12.27,245400.0,0.0,Transaction
17342,Sell,2016-11-21,2016-11-22T14:09:42, director,10000.0,12.27,122700.0,0.0,Transaction
17343,Buy,2016-11-21,2016-11-22T14:09:42, director,20000.0,11.88,237600.0,20000.0,Transaction
17344,Buy,2016-11-21,2016-11-22T14:09:42, director,20000.0,9.17,183400.0,20000.0,Transaction
17345,Sell,2016-11-21,2016-11-22T14:09:42, director,20000.0,12.27,245400.0,0.0,Transaction
17346,Sell,2016-11-21,2016-11-22T14:09:42, director,20000.0,12.27,245400.0,0.0,Transaction
17347,Buy,2016-11-21,2016-11-22T14:08:38, director,100.0,18.75,1875.0,1900.0,Transaction
17348,Buy,2016-11-21,2016-11-22T14:08:27, officer,25000.0,4.28,107000.0,54722.0,Transaction
17349,Sell,2016-11-21,2016-11-22T14:07:00, officer,139.0,84.76,11781.6,9521.0,Transaction
17350,Buy,2016-11-21,2016-11-22T14:04:35, officer,10008.0,15.8334,158461.0,55297.0,Transaction
17351,Buy,2016-11-21,2016-11-22T14:04:35, officer,39024.0,16.5067,644157.0,94321.0,Transaction
17352,Sell,2016-11-21,2016-11-22T14:04:31, officer,156.0,84.76,13222.6,18914.0,Transaction
17353,Sell,2016-11-18,2016-11-22T13:58:55, officer,89334.0,30.2,2697890.0,259921.0,Transaction
17354,Buy,2016-11-18,2016-11-22T13:58:55, officer,89334.0,24.15,2157420.0,349225.0,Transaction
17355,Sell,2016-11-21,2016-11-22T13:50:57, officer,380.0,51.48,19562.4,113887.0,Transaction
17356,Sell,2016-11-18,2016-11-22T13:49:31, officer,3347.0,29.02,97129.9,6695.0,Transaction
17357,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.328,3832.8,22513.0,Transaction
17358,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.325,3832.5,23013.0,Transaction
17359,Sell,2016-11-18,2016-11-22T13:49:31, officer,110.0,38.33,4216.3,22403.0,Transaction
17360,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.324,3832.4,23213.0,Transaction
17361,Sell,2016-11-18,2016-11-22T13:49:31, officer,100.0,38.327,3832.7,22613.0,Transaction
17362,Sell,2016-11-21,2016-11-22T13:49:06,,188.0,5.7,1071.6,21493.0,Transaction
17363,Sell,2016-11-18,2016-11-22T13:48:55, officer,1000.0,38.36,38360.0,23975.0,Transaction
17364,Sell,2016-11-18,2016-11-22T13:48:55, officer,1686.0,28.59,48202.7,6306.0,Transaction
17365,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.369,3836.9,22908.0,Transaction
17366,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.345,3834.5,23633.0,Transaction
17367,Sell,2016-11-18,2016-11-22T13:48:55, officer,286.0,38.37,10973.8,23803.0,Transaction
17368,Sell,2016-11-18,2016-11-22T13:48:55, officer,200.0,38.364,7672.8,23775.0,Transaction
17369,Sell,2016-11-18,2016-11-22T13:48:55, officer,3642.0,28.59,104125.0,2664.0,Transaction
17370,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.37,3837.0,22808.0,Transaction
17371,Sell,2016-11-18,2016-11-22T13:48:55, officer,430.0,38.346,16488.8,23203.0,Transaction
17372,Sell,2016-11-18,2016-11-22T13:48:55, officer,1400.0,38.38,53732.0,22403.0,Transaction
17373,Sell,2016-11-18,2016-11-22T13:48:55, officer,67.0,38.365,2570.46,23708.0,Transaction
17374,Sell,2016-11-18,2016-11-22T13:48:55, officer,200.0,38.366,7673.2,23308.0,Transaction
17375,Sell,2016-11-18,2016-11-22T13:48:55, officer,405.0,38.37,15539.8,22403.0,Transaction
17376,Sell,2016-11-18,2016-11-22T13:48:55, officer,100.0,38.34,3834.0,23733.0,Transaction
17377,Buy,2016-11-18,2016-11-22T13:48:55, officer,1686.0,28.59,48202.7,24089.0,Transaction
17378,Sell,2016-11-22,2016-11-22T13:48:49, officer,1000.0,103.36,103360.0,15393.0,Transaction
17379,Sell,2016-11-21,2016-11-22T13:48:16, officer,1759.0,38.244,67271.2,20284.0,Transaction
17380,Sell,2016-11-21,2016-11-22T13:48:16, officer,700.0,38.24,26768.0,22043.0,Transaction
17381,Sell,2016-11-21,2016-11-22T13:47:04, director,1500.0,55.79,83685.0,193992.0,Transaction
17382,Sell,2016-11-21,2016-11-22T13:45:52, director officer,712.0,51.48,36653.8,45526.0,Transaction
17383,Sell,2016-11-21,2016-11-22T13:43:05,,4200.0,14.5,60900.0,0.0,Transaction
17384,Buy,2016-11-21,2016-11-22T13:41:32, director,4631.0,29.79,137957.0,51375.0,Transaction
17385,Buy,2016-11-18,2016-11-22T13:25:28, director,3317.0,121.43,402783.0,3317.0,Transaction
17386,Sell,2016-11-18,2016-11-22T13:22:43, 10% owner,88353.0,13.3875,1182830.0,8498380.0,Transaction
17387,Sell,2016-11-18,2016-11-22T13:22:43, 10% owner,17473.0,13.2791,232026.0,8480910.0,Transaction
17388,Sell,2016-11-21,2016-11-22T13:22:43, 10% owner,3780.0,13.6,51408.0,8447160.0,Transaction
17389,Sell,2016-11-21,2016-11-22T13:22:43, 10% owner,19720.0,13.6009,268210.0,8450940.0,Transaction
