:START_ID(Transaction),:END_ID(Company),:TYPE
9098,MEG,FOR_COMPANY
9099,BSTC,FOR_COMPANY
9100,SO,FOR_COMPANY
9101,PRSS,FOR_COMPANY
9102,PATR,FOR_COMPANY
9103,PATR,FOR_COMPANY
9104,AVX,FOR_COMPANY
9105,AVX,FOR_COMPANY
9106,AVX,FOR_COMPANY
9107,AVX,FOR_COMPANY
9108,AVX,FOR_COMPANY
9109,PCTI,FOR_COMPANY
9110,BLMN,FOR_COMPANY
9111,BIBB,FOR_COMPANY
9112,WSTC,FOR_COMPANY
9113,WSTC,FOR_COMPANY
9114,IDI,FOR_COMPANY
9115,XON,FOR_COMPANY
9116,AMRS,FOR_COMPANY
9117,UNXL,FOR_COMPANY
9118,IDNG,FOR_COMPANY
9119,IDNG,FOR_COMPANY
9120,TRTL,FOR_COMPANY
9121,SRDX,FOR_COMPANY
9122,CWCO,FOR_COMPANY
9123,CWCO,FOR_COMPANY
9124,TICC,FOR_COMPANY
9125,CWCO,FOR_COMPANY
9126,CWCO,FOR_COMPANY
9127,CWCO,FOR_COMPANY
9128,CWCO,FOR_COMPANY
9129,CWCO,FOR_COMPANY
9130,CWCO,FOR_COMPANY
9131,WTM,FOR_COMPANY
9132,WTM,FOR_COMPANY
9133,WTM,FOR_COMPANY
9134,WTM,FOR_COMPANY
9135,MSCC,FOR_COMPANY
9136,MSCC,FOR_COMPANY
9137,MCI,FOR_COMPANY
9138,HBCP,FOR_COMPANY
9139,HBCP,FOR_COMPANY
9140,CRMT,FOR_COMPANY
9141,BOKF,FOR_COMPANY
9142,EQIX,FOR_COMPANY
9143,LHCG,FOR_COMPANY
9144,LHCG,FOR_COMPANY
9145,CENT,FOR_COMPANY
9146,CENT,FOR_COMPANY
9147,CENT,FOR_COMPANY
9148,NSR,FOR_COMPANY
9149,DXCM,FOR_COMPANY
9150,NSC,FOR_COMPANY
9151,NSC,FOR_COMPANY
9152,UNTY,FOR_COMPANY
9153,BANF,FOR_COMPANY
9154,BANF,FOR_COMPANY
9155,HAL,FOR_COMPANY
9156,DE,FOR_COMPANY
9157,GNE,FOR_COMPANY
9158,MPG,FOR_COMPANY
9159,MPG,FOR_COMPANY
9160,DE,FOR_COMPANY
9161,AVCA,FOR_COMPANY
9162,RDI.A,FOR_COMPANY
9163,SWN,FOR_COMPANY
9164,SMG,FOR_COMPANY
9165,SMG,FOR_COMPANY
9166,SMG,FOR_COMPANY
9167,SMG,FOR_COMPANY
9168,DE,FOR_COMPANY
9169,HCCI,FOR_COMPANY
9170,NAN,FOR_COMPANY
9171,DE,FOR_COMPANY
9172,DKL,FOR_COMPANY
9173,DKL,FOR_COMPANY
9174,DKL,FOR_COMPANY
9175,DK,FOR_COMPANY
9176,DK,FOR_COMPANY
9177,DK,FOR_COMPANY
9178,DK,FOR_COMPANY
9179,TFSL,FOR_COMPANY
9180,TFSL,FOR_COMPANY
9181,TFSL,FOR_COMPANY
9182,LII,FOR_COMPANY
9183,GNCMA,FOR_COMPANY
9184,LII,FOR_COMPANY
9185,LII,FOR_COMPANY
9186,LII,FOR_COMPANY
9187,SNBC,FOR_COMPANY
9188,TROW,FOR_COMPANY
9189,TROW,FOR_COMPANY
9190,AMRC,FOR_COMPANY
9191,TROW,FOR_COMPANY
9192,TROW,FOR_COMPANY
9193,TROW,FOR_COMPANY
9194,TROW,FOR_COMPANY
9195,DKL,FOR_COMPANY
9196,TROW,FOR_COMPANY
9197,SONC,FOR_COMPANY
9198,WBMD,FOR_COMPANY
9199,BEN,FOR_COMPANY
9200,BEN,FOR_COMPANY
9201,AFI,FOR_COMPANY
9202,AFI,FOR_COMPANY
9203,GDRE,FOR_COMPANY
9204,LEE ENT,FOR_COMPANY
9205,LEE ENT,FOR_COMPANY
9206,WINA,FOR_COMPANY
9207,KR,FOR_COMPANY
9208,FHRI.OB,FOR_COMPANY
9209,TOL,FOR_COMPANY
9210,PKD,FOR_COMPANY
9211,RRR,FOR_COMPANY
9212,QCOM,FOR_COMPANY
9213,FSD,FOR_COMPANY
9214,AVK,FOR_COMPANY
9215,AGC,FOR_COMPANY
9216,ESP,FOR_COMPANY
9217,ESP,FOR_COMPANY
9218,ESP,FOR_COMPANY
9219,NWLI,FOR_COMPANY
9220,ASBC,FOR_COMPANY
9221,ASBC,FOR_COMPANY
9222,ASBC,FOR_COMPANY
9223,ASBC,FOR_COMPANY
9224,ASBC,FOR_COMPANY
9225,ASBC,FOR_COMPANY
9226,NWLI,FOR_COMPANY
9227,LEG,FOR_COMPANY
9228,"""DRH""",FOR_COMPANY
9229,"""DRH""",FOR_COMPANY
9230,LEG,FOR_COMPANY
9231,LEG,FOR_COMPANY
9232,LEG,FOR_COMPANY
9233,LEG,FOR_COMPANY
9234,UVSP,FOR_COMPANY
9235,UVSP,FOR_COMPANY
9236,LEG,FOR_COMPANY
9237,AER,FOR_COMPANY
9238,IMGN,FOR_COMPANY
9239,LEG,FOR_COMPANY
9240,IMGN,FOR_COMPANY
9241,IMGN,FOR_COMPANY
9242,UVSP,FOR_COMPANY
9243,UVSP,FOR_COMPANY
9244,IMGN,FOR_COMPANY
9245,CHH,FOR_COMPANY
9246,CHH,FOR_COMPANY
9247,MEG,FOR_COMPANY
9248,MEG,FOR_COMPANY
9249,CSGS,FOR_COMPANY
9250,ISTR,FOR_COMPANY
9251,PATR,FOR_COMPANY
9252,PATR,FOR_COMPANY
9253,PEBO,FOR_COMPANY
9254,AVX,FOR_COMPANY
9255,AVX,FOR_COMPANY
9256,AVX,FOR_COMPANY
9257,AVX,FOR_COMPANY
9258,AVX,FOR_COMPANY
9259,BANR,FOR_COMPANY
9260,BIBB,FOR_COMPANY
9261,BIBB,FOR_COMPANY
9262,WSTC,FOR_COMPANY
9263,WSTC,FOR_COMPANY
9264,IDI,FOR_COMPANY
9265,AVD,FOR_COMPANY
9266,AMRS,FOR_COMPANY
9267,IDNG,FOR_COMPANY
9268,IDNG,FOR_COMPANY
9269,IDNG,FOR_COMPANY
9270,CMN,FOR_COMPANY
9271,CWCO,FOR_COMPANY
9272,CWCO,FOR_COMPANY
9273,TICC,FOR_COMPANY
9274,TICC,FOR_COMPANY
9275,CWCO,FOR_COMPANY
9276,CWCO,FOR_COMPANY
9277,CWCO,FOR_COMPANY
9278,CWCO,FOR_COMPANY
9279,CWCO,FOR_COMPANY
9280,CWCO,FOR_COMPANY
9281,WTM,FOR_COMPANY
9282,WTM,FOR_COMPANY
9283,WTM,FOR_COMPANY
9284,MSCC,FOR_COMPANY
9285,FFWM,FOR_COMPANY
9286,MCI,FOR_COMPANY
9287,HBCP,FOR_COMPANY
9288,HBCP,FOR_COMPANY
9289,CRMT,FOR_COMPANY
9290,BOKF,FOR_COMPANY
9291,BOKF,FOR_COMPANY
9292,BSRR,FOR_COMPANY
9293,LHCG,FOR_COMPANY
9294,CENT,FOR_COMPANY
9295,CENT,FOR_COMPANY
9296,CENT,FOR_COMPANY
9297,NSR,FOR_COMPANY
9298,WDC,FOR_COMPANY
9299,HQY,FOR_COMPANY
9300,VMW,FOR_COMPANY
9301,HA,FOR_COMPANY
9302,CRM,FOR_COMPANY
9303,CRM,FOR_COMPANY
9304,AVID,FOR_COMPANY
9305,AVID,FOR_COMPANY
9306,AVID,FOR_COMPANY
9307,SGEN,FOR_COMPANY
9308,SGEN,FOR_COMPANY
9309,FSC,FOR_COMPANY
9310,RMD,FOR_COMPANY
9311,SUM,FOR_COMPANY
9312,ITRI,FOR_COMPANY
9313,ITRI,FOR_COMPANY
9314,ALJJ,FOR_COMPANY
9315,LNDC,FOR_COMPANY
9316,MIDD,FOR_COMPANY
9317,STGS,FOR_COMPANY
9318,STGS,FOR_COMPANY
9319,CSRA,FOR_COMPANY
9320,GDP,FOR_COMPANY
9321,CSRA,FOR_COMPANY
9322,CSRA,FOR_COMPANY
9323,CSRA,FOR_COMPANY
9324,CSRA,FOR_COMPANY
9325,WY,FOR_COMPANY
9326,SMTC,FOR_COMPANY
9327,GIM,FOR_COMPANY
9328,PIH,FOR_COMPANY
9329,PIH,FOR_COMPANY
9330,PIH,FOR_COMPANY
9331,PIH,FOR_COMPANY
9332,PIH,FOR_COMPANY
9333,PIH,FOR_COMPANY
9334,SNSS,FOR_COMPANY
9335,TEI,FOR_COMPANY
9336,SCGQ,FOR_COMPANY
9337,AOSL,FOR_COMPANY
9338,WINA,FOR_COMPANY
9339,UCFC,FOR_COMPANY
9340,EMF,FOR_COMPANY
9341,EIGI,FOR_COMPANY
9342,FT,FOR_COMPANY
9343,MMI,FOR_COMPANY
9344,STVS,FOR_COMPANY
9345,ASNA,FOR_COMPANY
9346,SNHY,FOR_COMPANY
9347,MCY,FOR_COMPANY
9348,INVN,FOR_COMPANY
9349,SMMF,FOR_COMPANY
9350,RAIL,FOR_COMPANY
9351,VR,FOR_COMPANY
9352,SGMS,FOR_COMPANY
9353,CUDA,FOR_COMPANY
9354,CUDA,FOR_COMPANY
9355,CUDA,FOR_COMPANY
9356,CUDA,FOR_COMPANY
9357,BPMX,FOR_COMPANY
9358,SNHY,FOR_COMPANY
9359,QLYS,FOR_COMPANY
9360,GIMO,FOR_COMPANY
9361,GIMO,FOR_COMPANY
9362,GIMO,FOR_COMPANY
9363,GIMO,FOR_COMPANY
9364,GIMO,FOR_COMPANY
9365,PLAY,FOR_COMPANY
9366,PLAY,FOR_COMPANY
9367,SNHY,FOR_COMPANY
9368,ASF,FOR_COMPANY
9369,ASF,FOR_COMPANY
9370,ASF,FOR_COMPANY
9371,ASF,FOR_COMPANY
9372,ASF,FOR_COMPANY
9373,ASF,FOR_COMPANY
9374,PLAY,FOR_COMPANY
9375,STAN,FOR_COMPANY
9376,LTR,FOR_COMPANY
9377,LTR,FOR_COMPANY
9378,LII,FOR_COMPANY
9379,BPMX,FOR_COMPANY
9380,PERY,FOR_COMPANY
9381,AVY,FOR_COMPANY
9382,LII,FOR_COMPANY
9383,PLAY,FOR_COMPANY
9384,PLAY,FOR_COMPANY
9385,COBZ,FOR_COMPANY
9386,LPX,FOR_COMPANY
9387,LPX,FOR_COMPANY
9388,NTRS,FOR_COMPANY
9389,LPX,FOR_COMPANY
9390,LII,FOR_COMPANY
9391,LII,FOR_COMPANY
9392,PLAB,FOR_COMPANY
9393,VSEC,FOR_COMPANY
9394,LII,FOR_COMPANY
9395,SPKE,FOR_COMPANY
9396,DMRC,FOR_COMPANY
9397,ETM,FOR_COMPANY
9398,WDAY,FOR_COMPANY
9399,WDAY,FOR_COMPANY
9400,WDAY,FOR_COMPANY
9401,WDAY,FOR_COMPANY
9402,WDAY,FOR_COMPANY
9403,CBR,FOR_COMPANY
9404,CDXC,FOR_COMPANY
9405,TTC,FOR_COMPANY
9406,FCBP,FOR_COMPANY
9407,MTB,FOR_COMPANY
9408,X,FOR_COMPANY
9409,CLHB,FOR_COMPANY
9410,HU*4MEKH,FOR_COMPANY
9411,MBI,FOR_COMPANY
9412,CCMP,FOR_COMPANY
9413,ACLZ.OB,FOR_COMPANY
9414,TTC,FOR_COMPANY
9415,TWOU,FOR_COMPANY
9416,CCMP,FOR_COMPANY
9417,CCMP,FOR_COMPANY
9418,CCMP,FOR_COMPANY
9419,DISH,FOR_COMPANY
9420,K,FOR_COMPANY
9421,MAA,FOR_COMPANY
9422,CCMP,FOR_COMPANY
9423,GNCI,FOR_COMPANY
9424,TTC,FOR_COMPANY
9425,MAA,FOR_COMPANY
9426,JTV.TO,FOR_COMPANY
9427,MTDR,FOR_COMPANY
9428,MWBC,FOR_COMPANY
9429,H,FOR_COMPANY
9430,EOG,FOR_COMPANY
9431,ASCMA,FOR_COMPANY
9432,EPR,FOR_COMPANY
9433,MMSI,FOR_COMPANY
9434,PH,FOR_COMPANY
9435,UNP,FOR_COMPANY
9436,UNP,FOR_COMPANY
9437,TOL,FOR_COMPANY
9438,USPH,FOR_COMPANY
9439,VLGEA,FOR_COMPANY
9440,A,FOR_COMPANY
9441,CUBN,FOR_COMPANY
9442,SYK,FOR_COMPANY
9443,TOL,FOR_COMPANY
9444,FCEA/FCEB,FOR_COMPANY
9445,EPZM,FOR_COMPANY
9446,TOL,FOR_COMPANY
9447,MLI,FOR_COMPANY
9448,MLI,FOR_COMPANY
9449,TMK,FOR_COMPANY
9450,VMW,FOR_COMPANY
9451,VIRT,FOR_COMPANY
9452,CRM,FOR_COMPANY
9453,CRM,FOR_COMPANY
9454,AVID,FOR_COMPANY
9455,CRM,FOR_COMPANY
9456,AVID,FOR_COMPANY
9457,SGEN,FOR_COMPANY
9458,SGEN,FOR_COMPANY
9459,FSC,FOR_COMPANY
9460,SUM,FOR_COMPANY
9461,ITRI,FOR_COMPANY
9462,ITRI,FOR_COMPANY
9463,FMBI,FOR_COMPANY
9464,LNDC,FOR_COMPANY
9465,LNDC,FOR_COMPANY
9466,MIDD,FOR_COMPANY
9467,STGS,FOR_COMPANY
9468,CSRA,FOR_COMPANY
9469,CSRA,FOR_COMPANY
9470,CSRA,FOR_COMPANY
9471,CSRA,FOR_COMPANY
9472,CSRA,FOR_COMPANY
9473,CSRA,FOR_COMPANY
9474,CSRA,FOR_COMPANY
9475,WY,FOR_COMPANY
9476,SMTC,FOR_COMPANY
9477,PIH,FOR_COMPANY
9478,PIH,FOR_COMPANY
9479,PIH,FOR_COMPANY
9480,PIH,FOR_COMPANY
9481,PIH,FOR_COMPANY
9482,PIH,FOR_COMPANY
9483,PIH,FOR_COMPANY
9484,SNSS,FOR_COMPANY
9485,SCGQ,FOR_COMPANY
9486,AOSL,FOR_COMPANY
9487,BAS,FOR_COMPANY
9488,WINA,FOR_COMPANY
9489,UCFC,FOR_COMPANY
9490,TPUB,FOR_COMPANY
9491,TDF,FOR_COMPANY
9492,SNHY,FOR_COMPANY
9493,FTF,FOR_COMPANY
9494,STVS,FOR_COMPANY
9495,SNHY,FOR_COMPANY
9496,SBUX,FOR_COMPANY
9497,MCY,FOR_COMPANY
9498,SNHY,FOR_COMPANY
9499,CXW,FOR_COMPANY
9500,VR,FOR_COMPANY
9501,VR,FOR_COMPANY
9502,CUDA,FOR_COMPANY
9503,CUDA,FOR_COMPANY
9504,CUDA,FOR_COMPANY
9505,CUDA,FOR_COMPANY
9506,UJSA,FOR_COMPANY
9507,UJSA,FOR_COMPANY
9508,QLYS,FOR_COMPANY
9509,GIMO,FOR_COMPANY
9510,GIMO,FOR_COMPANY
9511,GIMO,FOR_COMPANY
9512,GIMO,FOR_COMPANY
9513,GIMO,FOR_COMPANY
9514,PLAY,FOR_COMPANY
9515,PLAY,FOR_COMPANY
9516,BPMX,FOR_COMPANY
9517,ASF,FOR_COMPANY
9518,ASF,FOR_COMPANY
9519,ASF,FOR_COMPANY
9520,ASF,FOR_COMPANY
9521,ASF,FOR_COMPANY
9522,ASF,FOR_COMPANY
9523,PLAY,FOR_COMPANY
9524,STAN,FOR_COMPANY
9525,STAN,FOR_COMPANY
9526,LTR,FOR_COMPANY
9527,LTR,FOR_COMPANY
9528,LII,FOR_COMPANY
9529,PERY,FOR_COMPANY
9530,AVY,FOR_COMPANY
9531,LII,FOR_COMPANY
9532,SIGA,FOR_COMPANY
9533,PLAY,FOR_COMPANY
9534,PLAY,FOR_COMPANY
9535,COBZ,FOR_COMPANY
9536,LPX,FOR_COMPANY
9537,NTRS,FOR_COMPANY
9538,BKE,FOR_COMPANY
9539,BPMX,FOR_COMPANY
9540,LII,FOR_COMPANY
9541,LII,FOR_COMPANY
9542,VSEC,FOR_COMPANY
9543,LOW,FOR_COMPANY
9544,SPKE,FOR_COMPANY
9545,DMRC,FOR_COMPANY
9546,ETM,FOR_COMPANY
9547,ETM,FOR_COMPANY
9548,WDAY,FOR_COMPANY
9549,WDAY,FOR_COMPANY
9550,WDAY,FOR_COMPANY
9551,WDAY,FOR_COMPANY
9552,TTC,FOR_COMPANY
9553,CBR,FOR_COMPANY
9554,THMG,FOR_COMPANY
9555,SYMC,FOR_COMPANY
9556,MTB,FOR_COMPANY
9557,MTB,FOR_COMPANY
9558,X,FOR_COMPANY
9559,OCLS,FOR_COMPANY
9560,HU*4MEKH,FOR_COMPANY
9561,MBI,FOR_COMPANY
9562,CCMP,FOR_COMPANY
9563,ACLZ.OB,FOR_COMPANY
9564,ANTR,FOR_COMPANY
9565,CCMP,FOR_COMPANY
9566,CCMP,FOR_COMPANY
9567,TWOU,FOR_COMPANY
9568,CCMP,FOR_COMPANY
9569,DISH,FOR_COMPANY
9570,MAA,FOR_COMPANY
9571,CCMP,FOR_COMPANY
9572,LRCX,FOR_COMPANY
9573,GNCI,FOR_COMPANY
9574,JTV.TO,FOR_COMPANY
9575,JTV.TO,FOR_COMPANY
9576,TRTL,FOR_COMPANY
9577,GNCI,FOR_COMPANY
9578,MAA,FOR_COMPANY
9579,GEVO,FOR_COMPANY
9580,PETS,FOR_COMPANY
9581,EOG,FOR_COMPANY
9582,MMSI,FOR_COMPANY
9583,PH,FOR_COMPANY
9584,UNP,FOR_COMPANY
9585,UNP,FOR_COMPANY
9586,BWFG,FOR_COMPANY
9587,TOL,FOR_COMPANY
9588,FCEA/FCEB,FOR_COMPANY
9589,TSC,FOR_COMPANY
9590,A,FOR_COMPANY
9591,HAL,FOR_COMPANY
9592,SYK,FOR_COMPANY
9593,TOL,FOR_COMPANY
9594,EPZM,FOR_COMPANY
9595,TOL,FOR_COMPANY
9596,DPDM,FOR_COMPANY
9597,MLI,FOR_COMPANY
9598,TMK,FOR_COMPANY
9599,ABCP,FOR_COMPANY
9600,CBHI,FOR_COMPANY
9601,CBHI,FOR_COMPANY
9602,WFD,FOR_COMPANY
9603,CPF,FOR_COMPANY
9604,CPF,FOR_COMPANY
9605,CPF,FOR_COMPANY
9606,CPF,FOR_COMPANY
9607,CPF,FOR_COMPANY
9608,CPF,FOR_COMPANY
9609,CPF,FOR_COMPANY
9610,CPF,FOR_COMPANY
9611,CPF,FOR_COMPANY
9612,CPF,FOR_COMPANY
9613,CPF,FOR_COMPANY
9614,CPF,FOR_COMPANY
9615,CPF,FOR_COMPANY
9616,CPF,FOR_COMPANY
9617,CPF,FOR_COMPANY
9618,CPF,FOR_COMPANY
9619,CPF,FOR_COMPANY
9620,CPF,FOR_COMPANY
9621,CPF,FOR_COMPANY
9622,SNPS,FOR_COMPANY
9623,SNPS,FOR_COMPANY
9624,SNPS,FOR_COMPANY
9625,SNPS,FOR_COMPANY
9626,SNPS,FOR_COMPANY
9627,SNPS,FOR_COMPANY
9628,SNPS,FOR_COMPANY
9629,SNPS,FOR_COMPANY
9630,RGR,FOR_COMPANY
9631,ESSA,FOR_COMPANY
9632,BGG,FOR_COMPANY
9633,BGG,FOR_COMPANY
9634,IPHI,FOR_COMPANY
9635,AMSWA,FOR_COMPANY
9636,AMSWA,FOR_COMPANY
9637,AMSWA,FOR_COMPANY
9638,FFIN,FOR_COMPANY
9639,WOR,FOR_COMPANY
9640,DIOD,FOR_COMPANY
9641,STBA,FOR_COMPANY
9642,PKBK,FOR_COMPANY
9643,GROW,FOR_COMPANY
9644,GPIA,FOR_COMPANY
9645,PLAY,FOR_COMPANY
9646,CTRN,FOR_COMPANY
9647,UMH,FOR_COMPANY
9648,OSUR,FOR_COMPANY
9649,MNRTA,FOR_COMPANY
9650,PLAY,FOR_COMPANY
9651,MNRTA,FOR_COMPANY
9652,OSUR,FOR_COMPANY
9653,MNRTA,FOR_COMPANY
9654,RMIX,FOR_COMPANY
9655,HSII,FOR_COMPANY
9656,TAST,FOR_COMPANY
9657,TAST,FOR_COMPANY
9658,CNK,FOR_COMPANY
9659,H,FOR_COMPANY
9660,IFSIA,FOR_COMPANY
9661,TYL,FOR_COMPANY
9662,TYL,FOR_COMPANY
9663,TYL,FOR_COMPANY
9664,SWK,FOR_COMPANY
9665,UFCS,FOR_COMPANY
9666,SWK,FOR_COMPANY
9667,VPRT,FOR_COMPANY
9668,TYL,FOR_COMPANY
9669,KR,FOR_COMPANY
9670,GAMPR,FOR_COMPANY
9671,DAKT,FOR_COMPANY
9672,UNP,FOR_COMPANY
9673,FOSL,FOR_COMPANY
9674,CDIS,FOR_COMPANY
9675,VICR,FOR_COMPANY
9676,JBHT,FOR_COMPANY
9677,NNPP,FOR_COMPANY
9678,NNPP,FOR_COMPANY
9679,FET,FOR_COMPANY
9680,FET,FOR_COMPANY
9681,FET,FOR_COMPANY
9682,VICR,FOR_COMPANY
9683,VICR,FOR_COMPANY
9684,BLPH,FOR_COMPANY
9685,ANDE,FOR_COMPANY
9686,H,FOR_COMPANY
9687,FFBC,FOR_COMPANY
9688,NYSE:SSD,FOR_COMPANY
9689,NYSE:SSD,FOR_COMPANY
9690,FMNB.OB,FOR_COMPANY
9691,CTXS,FOR_COMPANY
9692,RBNF,FOR_COMPANY
9693,CBPO,FOR_COMPANY
9694,QPSA,FOR_COMPANY
9695,BPHX,FOR_COMPANY
9696,STCK,FOR_COMPANY
9697,STCK,FOR_COMPANY
9698,STCK,FOR_COMPANY
9699,STCK,FOR_COMPANY
9700,ABAX,FOR_COMPANY
9701,ALK,FOR_COMPANY
9702,LEVY,FOR_COMPANY
9703,AMOT,FOR_COMPANY
9704,FIC,FOR_COMPANY
9705,OSIS,FOR_COMPANY
9706,FIC,FOR_COMPANY
9707,MVSI.OB,FOR_COMPANY
9708,FIC,FOR_COMPANY
9709,FIC,FOR_COMPANY
9710,EXEL,FOR_COMPANY
9711,DIS,FOR_COMPANY
9712,DIS,FOR_COMPANY
9713,ALK,FOR_COMPANY
9714,TLYS,FOR_COMPANY
9715,TLYS,FOR_COMPANY
9716,ALK,FOR_COMPANY
9717,ALK,FOR_COMPANY
9718,ALK,FOR_COMPANY
9719,ALK,FOR_COMPANY
9720,ALK,FOR_COMPANY
9721,ALK,FOR_COMPANY
9722,ALK,FOR_COMPANY
9723,ABAX,FOR_COMPANY
9724,ALK,FOR_COMPANY
9725,ALK,FOR_COMPANY
9726,AREV,FOR_COMPANY
9727,AREV,FOR_COMPANY
9728,AREV,FOR_COMPANY
9729,OSIS,FOR_COMPANY
9730,[SWKS],FOR_COMPANY
9731,MAC,FOR_COMPANY
9732,[SWKS],FOR_COMPANY
9733,RDI.A,FOR_COMPANY
9734,IRBT,FOR_COMPANY
9735,ANET,FOR_COMPANY
9736,ANET,FOR_COMPANY
9737,ANET,FOR_COMPANY
9738,ANET,FOR_COMPANY
9739,ANET,FOR_COMPANY
9740,ANET,FOR_COMPANY
9741,VEEV,FOR_COMPANY
9742,VEEV,FOR_COMPANY
9743,VEEV,FOR_COMPANY
9744,VEEV,FOR_COMPANY
9745,VEEV,FOR_COMPANY
9746,NEWR,FOR_COMPANY
9747,NEWR,FOR_COMPANY
9748,DGSE,FOR_COMPANY
9749,RSPP,FOR_COMPANY
9750,CBHI,FOR_COMPANY
9751,CBHI,FOR_COMPANY
9752,CPF,FOR_COMPANY
9753,CPF,FOR_COMPANY
9754,CPF,FOR_COMPANY
9755,CPF,FOR_COMPANY
9756,CPF,FOR_COMPANY
9757,CPF,FOR_COMPANY
9758,CPF,FOR_COMPANY
9759,CPF,FOR_COMPANY
9760,CPF,FOR_COMPANY
9761,CPF,FOR_COMPANY
9762,CPF,FOR_COMPANY
9763,CPF,FOR_COMPANY
9764,CPF,FOR_COMPANY
9765,CPF,FOR_COMPANY
9766,CPF,FOR_COMPANY
9767,CPF,FOR_COMPANY
9768,CPF,FOR_COMPANY
9769,CPF,FOR_COMPANY
9770,CPF,FOR_COMPANY
9771,SNPS,FOR_COMPANY
9772,SNPS,FOR_COMPANY
9773,SNPS,FOR_COMPANY
9774,SNPS,FOR_COMPANY
9775,SNPS,FOR_COMPANY
9776,SNPS,FOR_COMPANY
9777,SNPS,FOR_COMPANY
9778,SNPS,FOR_COMPANY
9779,IIIN,FOR_COMPANY
9780,PLRM,FOR_COMPANY
9781,ESSA,FOR_COMPANY
9782,BGG,FOR_COMPANY
9783,BGG,FOR_COMPANY
9784,IPHI,FOR_COMPANY
9785,AMSWA,FOR_COMPANY
9786,AMSWA,FOR_COMPANY
9787,AMSWA,FOR_COMPANY
9788,WOR,FOR_COMPANY
9789,WOR,FOR_COMPANY
9790,DIOD,FOR_COMPANY
9791,WOR,FOR_COMPANY
9792,OIS,FOR_COMPANY
9793,PLRM,FOR_COMPANY
9794,PLAY,FOR_COMPANY
9795,CTRN,FOR_COMPANY
9796,UMH,FOR_COMPANY
9797,SGA,FOR_COMPANY
9798,OSUR,FOR_COMPANY
9799,PLAY,FOR_COMPANY
9800,PLAY,FOR_COMPANY
9801,PLAY,FOR_COMPANY
9802,OSUR,FOR_COMPANY
9803,WRK,FOR_COMPANY
9804,AFC,FOR_COMPANY
9805,TAST,FOR_COMPANY
9806,TAST,FOR_COMPANY
9807,CSGS,FOR_COMPANY
9808,NONE,FOR_COMPANY
9809,H,FOR_COMPANY
9810,IFSIA,FOR_COMPANY
9811,TYL,FOR_COMPANY
9812,TYL,FOR_COMPANY
9813,TYL,FOR_COMPANY
9814,UFCS,FOR_COMPANY
9815,SPAB,FOR_COMPANY
9816,ICBK,FOR_COMPANY
9817,TYL,FOR_COMPANY
9818,KR,FOR_COMPANY
9819,CTF,FOR_COMPANY
9820,KR,FOR_COMPANY
9821,MXIM,FOR_COMPANY
9822,UNP,FOR_COMPANY
9823,CSWI,FOR_COMPANY
9824,VICR,FOR_COMPANY
9825,JBHT,FOR_COMPANY
9826,NNPP,FOR_COMPANY
9827,NNPP,FOR_COMPANY
9828,JBHT,FOR_COMPANY
9829,FET,FOR_COMPANY
9830,FET,FOR_COMPANY
9831,CRE,FOR_COMPANY
9832,VICR,FOR_COMPANY
9833,VICR,FOR_COMPANY
9834,ANDE,FOR_COMPANY
9835,EQY,FOR_COMPANY
9836,H,FOR_COMPANY
9837,NYSE:SSD,FOR_COMPANY
9838,NYSE:SSD,FOR_COMPANY
9839,PODD,FOR_COMPANY
9840,FMNB.OB,FOR_COMPANY
9841,RBNF,FOR_COMPANY
9842,CBPO,FOR_COMPANY
9843,ASPN,FOR_COMPANY
9844,QPSA,FOR_COMPANY
9845,BPHX,FOR_COMPANY
9846,STCK,FOR_COMPANY
9847,STCK,FOR_COMPANY
9848,STCK,FOR_COMPANY
9849,YUME,FOR_COMPANY
9850,ALK,FOR_COMPANY
9851,ALK,FOR_COMPANY
9852,AMOT,FOR_COMPANY
9853,PATK,FOR_COMPANY
9854,FIC,FOR_COMPANY
9855,FIC,FOR_COMPANY
9856,MVSI.OB,FOR_COMPANY
9857,MVSI.OB,FOR_COMPANY
9858,FIC,FOR_COMPANY
9859,FIC,FOR_COMPANY
9860,EXEL,FOR_COMPANY
9861,DIS,FOR_COMPANY
9862,ALK,FOR_COMPANY
9863,ALK,FOR_COMPANY
9864,TLYS,FOR_COMPANY
9865,TLYS,FOR_COMPANY
9866,ALK,FOR_COMPANY
9867,ALK,FOR_COMPANY
9868,ALK,FOR_COMPANY
9869,ALK,FOR_COMPANY
9870,ALK,FOR_COMPANY
9871,ALK,FOR_COMPANY
9872,ALK,FOR_COMPANY
9873,ALJJ,FOR_COMPANY
9874,ALK,FOR_COMPANY
9875,ALK,FOR_COMPANY
9876,AREV,FOR_COMPANY
9877,AREV,FOR_COMPANY
9878,OSIS,FOR_COMPANY
9879,CNBKA,FOR_COMPANY
9880,[SWKS],FOR_COMPANY
9881,[SWKS],FOR_COMPANY
9882,RDI.A,FOR_COMPANY
9883,IRBT,FOR_COMPANY
9884,ANET,FOR_COMPANY
9885,ANET,FOR_COMPANY
9886,ANET,FOR_COMPANY
9887,ANET,FOR_COMPANY
9888,ANET,FOR_COMPANY
9889,ANET,FOR_COMPANY
9890,ANET,FOR_COMPANY
9891,VEEV,FOR_COMPANY
9892,NGVC,FOR_COMPANY
9893,ANET,FOR_COMPANY
9894,VEEV,FOR_COMPANY
